YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015,7,16,4,AA,1963,N725UW,BWI,CLT,515,511.0,-4.0,10.0,521.0,78.0,69.0,54.0,361,615.0,5.0,633,620.0,-13.0,0,0,,,,,,
2015,7,16,4,WN,567,N700GS,MDW,PHX,525,559.0,34.0,11.0,610.0,215.0,212.0,195.0,1444,725.0,6.0,700,731.0,31.0,0,0,,0.0,0.0,31.0,0.0,0.0
2015,7,16,4,WN,269,N428WN,ATL,BWI,530,525.0,-5.0,12.0,537.0,105.0,102.0,86.0,577,703.0,4.0,715,707.0,-8.0,0,0,,,,,,
2015,7,16,4,WN,1270,N8310C,MHT,MDW,530,527.0,-3.0,7.0,534.0,155.0,128.0,115.0,838,629.0,6.0,705,635.0,-30.0,0,0,,,,,,
2015,7,16,4,AA,281,N5CHAA,MIA,DFW,600,633.0,33.0,9.0,642.0,186.0,151.0,138.0,1121,800.0,4.0,806,804.0,-2.0,0,0,,,,,,
2015,7,17,5,NK,298,N631NK,LAS,IAH,3,2355.0,-8.0,11.0,6.0,177.0,169.0,147.0,1222,433.0,11.0,500,444.0,-16.0,0,0,,,,,,
2015,7,17,5,AA,1965,N572UW,SFO,CLT,5,5.0,0.0,16.0,21.0,303.0,296.0,265.0,2296,746.0,15.0,808,801.0,-7.0,0,0,,,,,,
2015,7,17,5,AA,260,N3GDAA,LAX,MIA,10,3.0,-7.0,43.0,46.0,312.0,336.0,287.0,2342,833.0,6.0,822,839.0,17.0,0,0,,17.0,0.0,0.0,0.0,0.0
2015,7,17,5,AA,448,N569UW,SLC,CLT,15,1.0,-14.0,14.0,15.0,234.0,219.0,197.0,1727,532.0,8.0,609,540.0,-29.0,0,0,,,,,,
2015,7,17,5,UA,1921,N68836,SEA,IAH,19,20.0,1.0,14.0,34.0,246.0,238.0,218.0,1874,612.0,6.0,625,618.0,-7.0,0,0,,,,,,
2015,7,17,5,AA,771,N165US,PHX,PHL,35,39.0,4.0,19.0,58.0,270.0,262.0,239.0,2075,757.0,4.0,805,801.0,-4.0,0,0,,,,,,
2015,7,17,5,AA,1403,N3GWAA,DFW,MIA,500,456.0,-4.0,14.0,510.0,170.0,172.0,148.0,1121,838.0,10.0,850,848.0,-2.0,0,0,,,,,,
2015,7,17,5,AA,1044,N3EWAA,IAH,MIA,500,451.0,-9.0,24.0,515.0,151.0,171.0,129.0,964,824.0,18.0,831,842.0,11.0,0,0,,,,,,
2015,7,17,5,HA,102,N486HA,HNL,ITO,500,454.0,-6.0,13.0,507.0,52.0,63.0,45.0,216,552.0,5.0,552,557.0,5.0,0,0,,,,,,
2015,7,17,5,B6,939,N565JB,JFK,BQN,506,500.0,-6.0,16.0,516.0,225.0,213.0,190.0,1576,826.0,7.0,851,833.0,-18.0,0,0,,,,,,
2015,7,17,5,AA,1963,N723UW,BWI,CLT,515,512.0,-3.0,13.0,525.0,78.0,79.0,61.0,361,626.0,5.0,633,631.0,-2.0,0,0,,,,,,
2015,7,17,5,WN,567,N556WN,MDW,PHX,525,526.0,1.0,14.0,540.0,215.0,218.0,199.0,1444,659.0,5.0,700,704.0,4.0,0,0,,,,,,
2015,7,17,5,WN,269,N922WN,ATL,BWI,530,529.0,-1.0,10.0,539.0,105.0,96.0,80.0,577,659.0,6.0,715,705.0,-10.0,0,0,,,,,,
2015,7,17,5,WN,1270,N8656B,MHT,MDW,530,537.0,7.0,8.0,545.0,155.0,137.0,124.0,838,649.0,5.0,705,654.0,-11.0,0,0,,,,,,
2015,7,17,5,AA,281,N5DVAA,MIA,DFW,600,604.0,4.0,10.0,614.0,186.0,160.0,146.0,1121,740.0,4.0,806,744.0,-22.0,0,0,,,,,,
2015,7,18,6,NK,298,N605NK,LAS,IAH,3,2357.0,-6.0,14.0,11.0,177.0,182.0,157.0,1222,448.0,11.0,500,459.0,-1.0,0,0,,,,,,
2015,7,18,6,AA,1965,N186US,SFO,CLT,5,2.0,-3.0,29.0,31.0,303.0,298.0,259.0,2296,750.0,10.0,808,800.0,-8.0,0,0,,,,,,
2015,7,18,6,AA,260,N3CSAA,LAX,MIA,10,8.0,-2.0,28.0,36.0,312.0,314.0,275.0,2342,811.0,11.0,822,822.0,0.0,0,0,,,,,,
2015,7,18,6,AA,448,N912UY,SLC,CLT,15,9.0,-6.0,15.0,24.0,234.0,214.0,193.0,1727,537.0,6.0,609,543.0,-26.0,0,0,,,,,,
2015,7,18,6,UA,1921,N66828,SEA,IAH,19,27.0,8.0,9.0,36.0,246.0,237.0,222.0,1874,618.0,6.0,625,624.0,-1.0,0,0,,,,,,
2015,7,18,6,AA,771,N170US,PHX,PHL,35,32.0,-3.0,11.0,43.0,270.0,269.0,255.0,2075,758.0,3.0,805,801.0,-4.0,0,0,,,,,,
2015,7,18,6,AA,1403,N3DRAA,DFW,MIA,500,456.0,-4.0,11.0,507.0,170.0,165.0,145.0,1121,832.0,9.0,850,841.0,-9.0,0,0,,,,,,
2015,7,18,6,AA,1623,N4XPAA,IAH,DFW,500,455.0,-5.0,19.0,514.0,72.0,61.0,37.0,224,551.0,5.0,612,556.0,-16.0,0,0,,,,,,
2015,7,18,6,HA,102,N490HA,HNL,ITO,500,452.0,-8.0,10.0,502.0,52.0,52.0,36.0,216,538.0,6.0,552,544.0,-8.0,0,0,,,,,,
2015,7,18,6,B6,939,N746JB,JFK,BQN,508,500.0,-8.0,20.0,520.0,225.0,217.0,192.0,1576,832.0,5.0,853,837.0,-16.0,0,0,,,,,,
2015,7,18,6,AA,843,N730US,BWI,CLT,515,511.0,-4.0,16.0,527.0,78.0,74.0,54.0,361,621.0,4.0,633,625.0,-8.0,0,0,,,,,,
2015,7,18,6,WN,1086,N628SW,ATL,MCO,530,532.0,2.0,18.0,550.0,90.0,85.0,60.0,404,650.0,7.0,700,657.0,-3.0,0,0,,,,,,
2015,7,18,6,WN,1809,N466WN,MDW,BOS,530,549.0,19.0,8.0,557.0,130.0,131.0,115.0,861,852.0,8.0,840,900.0,20.0,0,0,,1.0,0.0,19.0,0.0,0.0
2015,7,18,6,WN,2738,N249WN,MHT,MCO,530,529.0,-1.0,12.0,541.0,185.0,159.0,140.0,1142,801.0,7.0,835,808.0,-27.0,0,0,,,,,,
2015,7,18,6,AA,281,N5EJAA,MIA,DFW,600,630.0,30.0,16.0,646.0,186.0,168.0,147.0,1121,813.0,5.0,806,818.0,12.0,0,0,,,,,,
2015,7,19,7,NK,298,N612NK,LAS,IAH,3,58.0,55.0,10.0,108.0,177.0,166.0,150.0,1222,538.0,6.0,500,544.0,44.0,0,0,,44.0,0.0,0.0,0.0,0.0
2015,7,19,7,AA,1965,N921US,SFO,CLT,5,5.0,0.0,15.0,20.0,303.0,288.0,263.0,2296,743.0,10.0,808,753.0,-15.0,0,0,,,,,,
2015,7,19,7,AA,260,N3BPAA,LAX,MIA,10,9.0,-1.0,31.0,40.0,312.0,333.0,290.0,2342,830.0,12.0,822,842.0,20.0,0,0,,20.0,0.0,0.0,0.0,0.0
2015,7,19,7,AA,448,N156UW,SLC,CLT,15,11.0,-4.0,12.0,23.0,234.0,214.0,196.0,1727,539.0,6.0,609,545.0,-24.0,0,0,,,,,,
2015,7,19,7,UA,1921,N87512,SEA,IAH,19,16.0,-3.0,9.0,25.0,246.0,237.0,223.0,1874,608.0,5.0,625,613.0,-12.0,0,0,,,,,,
2015,7,19,7,AA,771,N575UW,PHX,PHL,35,33.0,-2.0,16.0,49.0,270.0,271.0,253.0,2075,802.0,2.0,805,804.0,-1.0,0,0,,,,,,
2015,7,19,7,AA,1403,N3FWAA,DFW,MIA,500,455.0,-5.0,11.0,506.0,170.0,170.0,145.0,1121,831.0,14.0,850,845.0,-5.0,0,0,,,,,,
2015,7,19,7,AA,1623,N4YSAA,IAH,DFW,500,456.0,-4.0,11.0,507.0,72.0,62.0,38.0,224,545.0,13.0,612,558.0,-14.0,0,0,,,,,,
2015,7,19,7,HA,206,N493HA,HNL,OGG,505,502.0,-3.0,7.0,509.0,36.0,33.0,20.0,100,529.0,6.0,541,535.0,-6.0,0,0,,,,,,
2015,7,19,7,B6,939,N503JB,JFK,BQN,506,506.0,0.0,21.0,527.0,225.0,218.0,193.0,1576,840.0,4.0,851,844.0,-7.0,0,0,,,,,,
2015,7,19,7,AA,843,N703UW,BWI,CLT,515,520.0,5.0,10.0,530.0,78.0,69.0,52.0,361,622.0,7.0,633,629.0,-4.0,0,0,,,,,,
2015,7,19,7,WN,2070,N477WN,MDW,LAS,530,529.0,-1.0,6.0,535.0,225.0,217.0,207.0,1521,702.0,4.0,715,706.0,-9.0,0,0,,,,,,
2015,7,19,7,WN,1270,N8612K,MHT,MDW,530,526.0,-4.0,11.0,537.0,155.0,137.0,120.0,838,637.0,6.0,705,643.0,-22.0,0,0,,,,,,
2015,7,19,7,AA,1738,N914UY,ATL,CLT,550,554.0,4.0,25.0,619.0,67.0,72.0,42.0,226,701.0,5.0,657,706.0,9.0,0,0,,,,,,
2015,7,19,7,AA,281,N5FRAA,MIA,DFW,600,629.0,29.0,15.0,644.0,186.0,162.0,142.0,1121,806.0,5.0,806,811.0,5.0,0,0,,,,,,
2015,7,20,1,NK,298,N637NK,LAS,IAH,3,107.0,64.0,12.0,119.0,177.0,169.0,147.0,1222,546.0,10.0,500,556.0,56.0,0,0,,0.0,0.0,56.0,0.0,0.0
2015,7,20,1,AA,1965,N192UW,SFO,CLT,5,2400.0,-5.0,17.0,17.0,303.0,314.0,283.0,2296,800.0,14.0,808,814.0,6.0,0,0,,,,,,
2015,7,20,1,AA,260,N3DTAA,LAX,MIA,10,100.0,50.0,19.0,119.0,312.0,304.0,280.0,2342,859.0,5.0,822,904.0,42.0,0,0,,42.0,0.0,0.0,0.0,0.0
2015,7,20,1,AA,448,N539UW,SLC,CLT,15,13.0,-2.0,10.0,23.0,234.0,218.0,203.0,1727,546.0,5.0,609,551.0,-18.0,0,0,,,,,,
2015,7,20,1,UA,1921,N66825,SEA,IAH,19,29.0,10.0,13.0,42.0,246.0,238.0,219.0,1874,621.0,6.0,625,627.0,2.0,0,0,,,,,,
2015,7,20,1,AA,771,N537UW,PHX,PHL,35,38.0,3.0,21.0,59.0,270.0,294.0,268.0,2075,827.0,5.0,805,832.0,27.0,0,0,,24.0,0.0,3.0,0.0,0.0
2015,7,20,1,AA,1403,N3BBAA,DFW,MIA,500,453.0,-7.0,10.0,503.0,170.0,165.0,146.0,1121,829.0,9.0,850,838.0,-12.0,0,0,,,,,,
2015,7,20,1,AA,1623,N502AA,IAH,DFW,500,455.0,-5.0,11.0,506.0,72.0,56.0,37.0,224,543.0,8.0,612,551.0,-21.0,0,0,,,,,,
2015,7,20,1,HA,102,N487HA,HNL,ITO,500,456.0,-4.0,13.0,509.0,52.0,57.0,39.0,216,548.0,5.0,552,553.0,1.0,0,0,,,,,,
2015,7,20,1,B6,939,N793JB,JFK,BQN,506,459.0,-7.0,18.0,517.0,225.0,216.0,193.0,1576,830.0,5.0,851,835.0,-16.0,0,0,,,,,,
2015,7,20,1,AA,1963,N703UW,BWI,CLT,515,510.0,-5.0,10.0,520.0,78.0,77.0,61.0,361,621.0,6.0,633,627.0,-6.0,0,0,,,,,,
2015,7,20,1,WN,567,N954WN,MDW,PHX,525,538.0,13.0,7.0,545.0,215.0,209.0,194.0,1444,659.0,8.0,700,707.0,7.0,0,0,,,,,,
2015,7,20,1,WN,269,N385SW,ATL,BWI,530,551.0,21.0,17.0,608.0,105.0,105.0,83.0,577,731.0,5.0,715,736.0,21.0,0,0,,0.0,21.0,0.0,0.0,0.0
2015,7,20,1,WN,1270,N8656B,MHT,MDW,530,531.0,1.0,8.0,539.0,155.0,136.0,122.0,838,641.0,6.0,705,647.0,-18.0,0,0,,,,,,
2015,7,20,1,AA,281,N5ENAA,MIA,DFW,600,556.0,-4.0,18.0,614.0,186.0,173.0,148.0,1121,742.0,7.0,806,749.0,-17.0,0,0,,,,,,
2015,7,21,2,NK,298,N628NK,LAS,IAH,3,31.0,28.0,15.0,46.0,177.0,173.0,148.0,1222,514.0,10.0,500,524.0,24.0,0,0,,0.0,0.0,0.0,24.0,0.0
2015,7,21,2,AA,1965,N546UW,SFO,CLT,5,2359.0,-6.0,20.0,19.0,303.0,288.0,255.0,2296,734.0,13.0,808,747.0,-21.0,0,0,,,,,,
2015,7,21,2,AA,260,N3EEAA,LAX,MIA,10,43.0,33.0,36.0,119.0,312.0,324.0,282.0,2342,901.0,6.0,822,907.0,45.0,0,0,,12.0,0.0,33.0,0.0,0.0
2015,7,21,2,AA,448,N564UW,SLC,CLT,15,10.0,-5.0,13.0,23.0,234.0,215.0,195.0,1727,538.0,7.0,609,545.0,-24.0,0,0,,,,,,
2015,7,21,2,UA,1921,N62883,SEA,IAH,19,17.0,-2.0,14.0,31.0,246.0,239.0,216.0,1874,607.0,9.0,625,616.0,-9.0,0,0,,,,,,
2015,7,21,2,AA,771,N161UW,PHX,PHL,35,30.0,-5.0,9.0,39.0,270.0,242.0,229.0,2075,728.0,4.0,805,732.0,-33.0,0,0,,,,,,
2015,7,21,2,AA,1403,N3JNAA,DFW,MIA,500,502.0,2.0,12.0,514.0,170.0,159.0,141.0,1121,835.0,6.0,850,841.0,-9.0,0,0,,,,,,
2015,7,21,2,AA,1623,N467AA,IAH,DFW,500,457.0,-3.0,11.0,508.0,72.0,57.0,40.0,224,548.0,6.0,612,554.0,-18.0,0,0,,,,,,
2015,7,21,2,HA,102,N484HA,HNL,ITO,500,458.0,-2.0,9.0,507.0,52.0,50.0,36.0,216,543.0,5.0,552,548.0,-4.0,0,0,,,,,,
2015,7,21,2,B6,939,N569JB,JFK,BQN,506,506.0,0.0,12.0,518.0,225.0,206.0,189.0,1576,827.0,5.0,851,832.0,-19.0,0,0,,,,,,
2015,7,21,2,AA,1963,N825AW,BWI,CLT,515,509.0,-6.0,12.0,521.0,78.0,78.0,60.0,361,621.0,6.0,633,627.0,-6.0,0,0,,,,,,
2015,7,21,2,WN,567,N230WN,MDW,PHX,525,526.0,1.0,6.0,532.0,215.0,205.0,194.0,1444,646.0,5.0,700,651.0,-9.0,0,0,,,,,,
2015,7,21,2,WN,269,N372SW,ATL,BWI,530,528.0,-2.0,12.0,540.0,105.0,99.0,82.0,577,702.0,5.0,715,707.0,-8.0,0,0,,,,,,
2015,7,21,2,WN,1270,N8663A,MHT,MDW,530,528.0,-2.0,12.0,540.0,155.0,150.0,133.0,838,653.0,5.0,705,658.0,-7.0,0,0,,,,,,
2015,7,21,2,AA,281,N5CNAA,MIA,DFW,600,555.0,-5.0,11.0,606.0,186.0,175.0,150.0,1121,736.0,14.0,806,750.0,-16.0,0,0,,,,,,
2015,7,22,3,NK,298,N638NK,LAS,IAH,3,38.0,35.0,10.0,48.0,177.0,167.0,148.0,1222,516.0,9.0,500,525.0,25.0,0,0,,24.0,0.0,1.0,0.0,0.0
2015,7,22,3,AA,1965,N182UW,SFO,CLT,5,1.0,-4.0,12.0,13.0,303.0,275.0,260.0,2296,733.0,3.0,808,736.0,-32.0,0,0,,,,,,
2015,7,22,3,AA,260,N3BMAA,LAX,MIA,10,9.0,-1.0,18.0,27.0,312.0,311.0,287.0,2342,814.0,6.0,822,820.0,-2.0,0,0,,,,,,
2015,7,22,3,AA,448,N523UW,SLC,CLT,15,9.0,-6.0,19.0,28.0,234.0,219.0,197.0,1727,545.0,3.0,609,548.0,-21.0,0,0,,,,,,
2015,7,22,3,UA,1921,N69816,SEA,IAH,19,120.0,61.0,7.0,127.0,246.0,231.0,220.0,1874,707.0,4.0,625,711.0,46.0,0,0,,0.0,0.0,0.0,46.0,0.0
2015,7,22,3,AA,771,N185UW,PHX,PHL,35,30.0,-5.0,10.0,40.0,270.0,259.0,243.0,2075,743.0,6.0,805,749.0,-16.0,0,0,,,,,,
2015,7,22,3,AA,1403,N3CDAA,DFW,MIA,500,456.0,-4.0,10.0,506.0,170.0,161.0,142.0,1121,828.0,9.0,850,837.0,-13.0,0,0,,,,,,
2015,7,22,3,AA,1623,N547AA,IAH,DFW,500,457.0,-3.0,15.0,512.0,72.0,59.0,39.0,224,551.0,5.0,612,556.0,-16.0,0,0,,,,,,
2015,7,22,3,HA,102,N485HA,HNL,ITO,500,456.0,-4.0,10.0,506.0,52.0,51.0,35.0,216,541.0,6.0,552,547.0,-5.0,0,0,,,,,,
2015,7,22,3,B6,939,N613JB,JFK,BQN,506,501.0,-5.0,13.0,514.0,225.0,237.0,217.0,1576,851.0,7.0,851,858.0,7.0,0,0,,,,,,
2015,7,22,3,AA,1963,N663AW,BWI,CLT,515,512.0,-3.0,12.0,524.0,78.0,77.0,61.0,361,625.0,4.0,633,629.0,-4.0,0,0,,,,,,
2015,7,22,3,WN,567,N777QC,MDW,PHX,525,523.0,-2.0,7.0,530.0,215.0,210.0,198.0,1444,648.0,5.0,700,653.0,-7.0,0,0,,,,,,
2015,7,22,3,WN,269,N434WN,ATL,BWI,530,526.0,-4.0,14.0,540.0,105.0,98.0,79.0,577,659.0,5.0,715,704.0,-11.0,0,0,,,,,,
2015,7,22,3,WN,1270,N8311Q,MHT,MDW,530,530.0,0.0,9.0,539.0,155.0,166.0,124.0,838,643.0,33.0,705,716.0,11.0,0,0,,,,,,
2015,7,22,3,AA,281,N640AA,MIA,DFW,600,643.0,43.0,9.0,652.0,186.0,148.0,134.0,1121,806.0,5.0,806,811.0,5.0,0,0,,,,,,
2015,7,23,4,NK,298,N619NK,LAS,IAH,3,20.0,17.0,11.0,31.0,177.0,165.0,146.0,1222,457.0,8.0,500,505.0,5.0,0,0,,,,,,
2015,7,23,4,AA,1965,N569UW,SFO,CLT,5,2358.0,-7.0,13.0,11.0,303.0,264.0,243.0,2296,714.0,8.0,808,722.0,-46.0,0,0,,,,,,
2015,7,23,4,AA,260,N3GDAA,LAX,MIA,10,8.0,-2.0,35.0,43.0,312.0,326.0,284.0,2342,827.0,7.0,822,834.0,12.0,0,0,,,,,,
2015,7,23,4,AA,448,N150UW,SLC,CLT,15,10.0,-5.0,8.0,18.0,234.0,205.0,191.0,1727,529.0,6.0,609,535.0,-34.0,0,0,,,,,,
2015,7,23,4,UA,1921,N68802,SEA,IAH,19,35.0,16.0,11.0,46.0,246.0,238.0,221.0,1874,627.0,6.0,625,633.0,8.0,0,0,,,,,,
2015,7,23,4,AA,771,N157UW,PHX,PHL,35,31.0,-4.0,16.0,47.0,270.0,259.0,239.0,2075,746.0,4.0,805,750.0,-15.0,0,0,,,,,,
2015,7,23,4,AA,1403,N3DNAA,DFW,MIA,500,500.0,0.0,10.0,510.0,170.0,165.0,148.0,1121,838.0,7.0,850,845.0,-5.0,0,0,,,,,,
2015,7,23,4,AA,1623,N484AA,IAH,DFW,500,456.0,-4.0,13.0,509.0,72.0,60.0,42.0,224,551.0,5.0,612,556.0,-16.0,0,0,,,,,,
2015,7,23,4,HA,102,N487HA,HNL,ITO,500,452.0,-8.0,10.0,502.0,52.0,49.0,34.0,216,536.0,5.0,552,541.0,-11.0,0,0,,,,,,
2015,7,23,4,B6,939,N618JB,JFK,BQN,506,508.0,2.0,12.0,520.0,225.0,212.0,196.0,1576,836.0,4.0,851,840.0,-11.0,0,0,,,,,,
2015,7,23,4,AA,1963,N738US,BWI,CLT,515,510.0,-5.0,13.0,523.0,78.0,76.0,57.0,361,620.0,6.0,633,626.0,-7.0,0,0,,,,,,
2015,7,23,4,WN,567,N747SA,MDW,PHX,525,522.0,-3.0,10.0,532.0,215.0,212.0,195.0,1444,647.0,7.0,700,654.0,-6.0,0,0,,,,,,
2015,7,23,4,WN,269,N922WN,ATL,BWI,530,552.0,22.0,15.0,607.0,105.0,112.0,81.0,577,728.0,16.0,715,744.0,29.0,0,0,,7.0,0.0,22.0,0.0,0.0
2015,7,23,4,WN,1270,N8624J,MHT,MDW,530,523.0,-7.0,7.0,530.0,155.0,139.0,125.0,838,635.0,7.0,705,642.0,-23.0,0,0,,,,,,
2015,7,23,4,AA,281,N5EPAA,MIA,DFW,600,613.0,13.0,15.0,628.0,186.0,167.0,146.0,1121,754.0,6.0,806,800.0,-6.0,0,0,,,,,,
2015,7,24,5,NK,298,N608NK,LAS,IAH,3,2358.0,-5.0,11.0,9.0,177.0,170.0,150.0,1222,439.0,9.0,500,448.0,-12.0,0,0,,,,,,
2015,7,24,5,AA,1965,N178US,SFO,CLT,5,6.0,1.0,20.0,26.0,303.0,298.0,261.0,2296,747.0,17.0,808,804.0,-4.0,0,0,,,,,,
2015,7,24,5,AA,260,N3HXAA,LAX,MIA,10,37.0,27.0,27.0,104.0,312.0,319.0,285.0,2342,849.0,7.0,822,856.0,34.0,0,0,,7.0,0.0,0.0,27.0,0.0
2015,7,24,5,AA,448,N181UW,SLC,CLT,15,26.0,11.0,11.0,37.0,234.0,231.0,215.0,1727,612.0,5.0,609,617.0,8.0,0,0,,,,,,
2015,7,24,5,UA,1921,N67846,SEA,IAH,19,20.0,1.0,15.0,35.0,246.0,247.0,220.0,1874,615.0,12.0,625,627.0,2.0,0,0,,,,,,
2015,7,24,5,AA,771,N917UY,PHX,PHL,35,37.0,2.0,22.0,59.0,270.0,266.0,240.0,2075,759.0,4.0,805,803.0,-2.0,0,0,,,,,,
2015,7,24,5,AA,1403,N3FEAA,DFW,MIA,500,500.0,0.0,14.0,514.0,170.0,173.0,147.0,1121,841.0,12.0,850,853.0,3.0,0,0,,,,,,
2015,7,24,5,AA,1623,N4XSAA,IAH,DFW,500,459.0,-1.0,10.0,509.0,72.0,55.0,40.0,224,549.0,5.0,612,554.0,-18.0,0,0,,,,,,
2015,7,24,5,HA,102,N489HA,HNL,ITO,500,455.0,-5.0,9.0,504.0,52.0,52.0,38.0,216,542.0,5.0,552,547.0,-5.0,0,0,,,,,,
2015,7,24,5,B6,939,N566JB,JFK,BQN,506,503.0,-3.0,18.0,521.0,225.0,220.0,196.0,1576,837.0,6.0,851,843.0,-8.0,0,0,,,,,,
2015,7,24,5,AA,1963,N723UW,BWI,CLT,515,511.0,-4.0,9.0,520.0,78.0,69.0,58.0,361,618.0,2.0,633,620.0,-13.0,0,0,,,,,,
2015,7,24,5,WN,567,N255WN,MDW,PHX,525,522.0,-3.0,9.0,531.0,215.0,200.0,186.0,1444,637.0,5.0,700,642.0,-18.0,0,0,,,,,,
2015,7,24,5,WN,269,N410WN,ATL,BWI,530,612.0,42.0,18.0,630.0,105.0,103.0,81.0,577,751.0,4.0,715,755.0,40.0,0,0,,0.0,0.0,40.0,0.0,0.0
2015,7,24,5,WN,1270,N8314L,MHT,MDW,530,527.0,-3.0,8.0,535.0,155.0,136.0,121.0,838,636.0,7.0,705,643.0,-22.0,0,0,,,,,,
2015,7,24,5,AA,281,N5EBAA,MIA,DFW,600,559.0,-1.0,15.0,614.0,186.0,171.0,148.0,1121,742.0,8.0,806,750.0,-16.0,0,0,,,,,,
2015,7,25,6,NK,298,N612NK,LAS,IAH,3,17.0,14.0,13.0,30.0,177.0,179.0,155.0,1222,505.0,11.0,500,516.0,16.0,0,0,,2.0,0.0,0.0,14.0,0.0
2015,7,25,6,AA,1965,N568UW,SFO,CLT,5,2356.0,-9.0,16.0,12.0,303.0,284.0,261.0,2296,733.0,7.0,808,740.0,-28.0,0,0,,,,,,
2015,7,25,6,AA,260,N3KLAA,LAX,MIA,10,10.0,0.0,20.0,30.0,312.0,316.0,290.0,2342,820.0,6.0,822,826.0,4.0,0,0,,,,,,
2015,7,25,6,AA,448,N587UW,SLC,CLT,15,9.0,-6.0,22.0,31.0,234.0,233.0,206.0,1727,557.0,5.0,609,602.0,-7.0,0,0,,,,,,
2015,7,25,6,UA,1010,N66828,SEA,IAH,19,33.0,14.0,14.0,47.0,246.0,242.0,221.0,1874,628.0,7.0,625,635.0,10.0,0,0,,,,,,
2015,7,25,6,AA,771,N151UW,PHX,PHL,35,37.0,2.0,11.0,48.0,270.0,277.0,248.0,2075,756.0,18.0,805,814.0,9.0,0,0,,,,,,
2015,7,25,6,AA,1403,N3BCAA,DFW,MIA,500,454.0,-6.0,15.0,509.0,170.0,178.0,154.0,1121,843.0,9.0,850,852.0,2.0,0,0,,,,,,
2015,7,25,6,AA,1623,N436AA,IAH,DFW,500,500.0,0.0,18.0,518.0,72.0,64.0,40.0,224,558.0,6.0,612,604.0,-8.0,0,0,,,,,,
2015,7,25,6,HA,102,N493HA,HNL,ITO,500,455.0,-5.0,9.0,504.0,52.0,48.0,33.0,216,537.0,6.0,552,543.0,-9.0,0,0,,,,,,
2015,7,25,6,B6,939,N535JB,JFK,BQN,508,506.0,-2.0,26.0,532.0,225.0,226.0,193.0,1576,845.0,7.0,853,852.0,-1.0,0,0,,,,,,
2015,7,25,6,AA,843,N802AW,BWI,CLT,515,512.0,-3.0,10.0,522.0,78.0,76.0,57.0,361,619.0,9.0,633,628.0,-5.0,0,0,,,,,,
2015,7,25,6,WN,1086,N606SW,ATL,MCO,530,530.0,0.0,17.0,547.0,90.0,90.0,61.0,404,648.0,12.0,700,700.0,0.0,0,0,,,,,,
2015,7,25,6,WN,2738,N747SA,MHT,MCO,530,527.0,-3.0,12.0,539.0,185.0,168.0,146.0,1142,805.0,10.0,835,815.0,-20.0,0,0,,,,,,
2015,7,25,6,WN,1809,N7813P,MDW,BOS,530,528.0,-2.0,11.0,539.0,130.0,127.0,106.0,861,825.0,10.0,840,835.0,-5.0,0,0,,,,,,
2015,7,25,6,AA,281,N5ELAA,MIA,DFW,600,558.0,-2.0,15.0,613.0,186.0,176.0,154.0,1121,747.0,7.0,806,754.0,-12.0,0,0,,,,,,
2015,7,26,7,NK,298,N637NK,LAS,IAH,3,107.0,64.0,12.0,119.0,177.0,179.0,153.0,1222,552.0,14.0,500,606.0,66.0,0,0,,66.0,0.0,0.0,0.0,0.0
2015,7,26,7,AA,1965,N541UW,SFO,CLT,5,2358.0,-7.0,14.0,12.0,303.0,281.0,261.0,2296,733.0,6.0,808,739.0,-29.0,0,0,,,,,,
2015,7,26,7,AA,260,N3EYAA,LAX,MIA,10,3.0,-7.0,33.0,36.0,312.0,339.0,296.0,2342,832.0,10.0,822,842.0,20.0,0,0,,20.0,0.0,0.0,0.0,0.0
2015,7,26,7,AA,448,N545UW,SLC,CLT,15,22.0,7.0,10.0,32.0,234.0,215.0,197.0,1727,549.0,8.0,609,557.0,-12.0,0,0,,,,,,
2015,7,26,7,UA,1921,N39415,SEA,IAH,19,14.0,-5.0,10.0,24.0,246.0,235.0,220.0,1874,604.0,5.0,625,609.0,-16.0,0,0,,,,,,
2015,7,26,7,AA,771,N197UW,PHX,PHL,35,34.0,-1.0,22.0,56.0,270.0,286.0,260.0,2075,816.0,4.0,805,820.0,15.0,0,0,,15.0,0.0,0.0,0.0,0.0
2015,7,26,7,AA,1403,N3EJAA,DFW,MIA,500,502.0,2.0,12.0,514.0,170.0,164.0,144.0,1121,838.0,8.0,850,846.0,-4.0,0,0,,,,,,
2015,7,26,7,AA,1623,N4XMAA,IAH,DFW,500,457.0,-3.0,16.0,513.0,72.0,63.0,41.0,224,554.0,6.0,612,600.0,-12.0,0,0,,,,,,
